# NE_LO   sin2theta_W   A(s)   dchi2
    3    2.670000E-01    1.171576E+00    2.104158E+00
    4    2.670000E-01    1.171576E+00    3.576468E-01
    1    2.671667E-01    1.172622E+00    6.312602E+01
    2    2.671667E-01    1.172622E+00    1.224421E+01
    3    2.671667E-01    1.172622E+00    2.129889E+00
    4    2.671667E-01    1.172622E+00    3.620203E-01
    1    2.673333E-01    1.173668E+00    6.389361E+01
    2    2.673333E-01    1.173668E+00    1.239309E+01
    3    2.673333E-01    1.173668E+00    2.155787E+00
    4    2.673333E-01    1.173668E+00    3.664223E-01
    1    2.675000E-01    1.174715E+00    6.466618E+01
    2    2.675000E-01    1.174715E+00    1.254294E+01
    3    2.675000E-01    1.174715E+00    2.181854E+00
    4    2.675000E-01    1.174715E+00    3.708529E-01
    1    2.676667E-01    1.175762E+00    6.544375E+01
    2    2.676667E-01    1.175762E+00    1.269376E+01
    3    2.676667E-01    1.175762E+00    2.208089E+00
    4    2.676667E-01    1.175762E+00    3.753122E-01
    1    2.678333E-01    1.176810E+00    6.622630E+01
    2    2.678333E-01    1.176810E+00    1.284555E+01
    3    2.678333E-01    1.176810E+00    2.234493E+00
    4    2.678333E-01    1.176810E+00    3.798000E-01
    1    2.680000E-01    1.177858E+00    6.701387E+01
    2    2.680000E-01    1.177858E+00    1.299831E+01
    3    2.680000E-01    1.177858E+00    2.261065E+00
    4    2.680000E-01    1.177858E+00    3.843166E-01
    1    2.681667E-01    1.178907E+00    6.780644E+01
    2    2.681667E-01    1.178907E+00    1.315204E+01
    3    2.681667E-01    1.178907E+00    2.287807E+00
    4    2.681667E-01    1.178907E+00    3.888619E-01
    1    2.683333E-01    1.179956E+00    6.860402E+01
    2    2.683333E-01    1.179956E+00    1.330675E+01
    3    2.683333E-01    1.179956E+00    2.314718E+00
    4    2.683333E-01    1.179956E+00    3.934360E-01
    1    2.685000E-01    1.181005E+00    6.940663E+01
    2    2.685000E-01    1.181005E+00    1.346242E+01
    3    2.685000E-01    1.181005E+00    2.341798E+00
    4    2.685000E-01    1.181005E+00    3.980388E-01
    1    2.686667E-01    1.182055E+00    7.021426E+01
    2    2.686667E-01    1.182055E+00    1.361908E+01
    3    2.686667E-01    1.182055E+00    2.369048E+00
    4    2.686667E-01    1.182055E+00    4.026705E-01
    1    2.688333E-01    1.183106E+00    7.102693E+01
    2    2.688333E-01    1.183106E+00    1.377670E+01
    3    2.688333E-01    1.183106E+00    2.396467E+00
    4    2.688333E-01    1.183106E+00    4.073311E-01
    1    2.690000E-01    1.184157E+00    7.184464E+01
    2    2.690000E-01    1.184157E+00    1.393531E+01
    3    2.690000E-01    1.184157E+00    2.424057E+00
    4    2.690000E-01    1.184157E+00    4.120205E-01
    1    2.691667E-01    1.185208E+00    7.266739E+01
    2    2.691667E-01    1.185208E+00    1.409490E+01
    3    2.691667E-01    1.185208E+00    2.451817E+00
    4    2.691667E-01    1.185208E+00    4.167389E-01
    1    2.693333E-01    1.186260E+00    7.349520E+01
    2    2.693333E-01    1.186260E+00    1.425546E+01
    3    2.693333E-01    1.186260E+00    2.479747E+00
    4    2.693333E-01    1.186260E+00    4.214863E-01
    1    2.695000E-01    1.187313E+00    7.432807E+01
    2    2.695000E-01    1.187313E+00    1.441701E+01
    3    2.695000E-01    1.187313E+00    2.507848E+00
    4    2.695000E-01    1.187313E+00    4.262627E-01
    1    2.696667E-01    1.188366E+00    7.516600E+01
    2    2.696667E-01    1.188366E+00    1.457954E+01
    3    2.696667E-01    1.188366E+00    2.536120E+00
    4    2.696667E-01    1.188366E+00    4.310681E-01
    1    2.698333E-01    1.189419E+00    7.600900E+01
    2    2.698333E-01    1.189419E+00    1.474305E+01
    3    2.698333E-01    1.189419E+00    2.564564E+00
    4    2.698333E-01    1.189419E+00    4.359026E-01
    1    2.700000E-01    1.190473E+00    7.685708E+01
    2    2.700000E-01    1.190473E+00    1.490755E+01
    3    2.700000E-01    1.190473E+00    2.593178E+00
    4    2.700000E-01    1.190473E+00    4.407663E-01
    1    2.701667E-01    1.191527E+00    7.771024E+01
    2    2.701667E-01    1.191527E+00    1.507303E+01
    3    2.701667E-01    1.191527E+00    2.621964E+00
    4    2.701667E-01    1.191527E+00    4.456591E-01
    1    2.703333E-01    1.192582E+00    7.856850E+01
    2    2.703333E-01    1.192582E+00    1.523950E+01
    3    2.703333E-01    1.192582E+00    2.650922E+00
    4    2.703333E-01    1.192582E+00    4.505811E-01
    1    2.705000E-01    1.193637E+00    7.943184E+01
    2    2.705000E-01    1.193637E+00    1.540696E+01
    3    2.705000E-01    1.193637E+00    2.680051E+00
    4    2.705000E-01    1.193637E+00    4.555323E-01
    1    2.706667E-01    1.194693E+00    8.030030E+01
    2    2.706667E-01    1.194693E+00    1.557541E+01
    3    2.706667E-01    1.194693E+00    2.709353E+00
    4    2.706667E-01    1.194693E+00    4.605127E-01
    1    2.708333E-01    1.195749E+00    8.117386E+01
    2    2.708333E-01    1.195749E+00    1.574485E+01
    3    2.708333E-01    1.195749E+00    2.738827E+00
    4    2.708333E-01    1.195749E+00    4.655225E-01
    1    2.710000E-01    1.196805E+00    8.205253E+01
    2    2.710000E-01    1.196805E+00    1.591528E+01
    3    2.710000E-01    1.196805E+00    2.768474E+00
    4    2.710000E-01    1.196805E+00    4.705616E-01
    1    2.711667E-01    1.197862E+00    8.293633E+01
    2    2.711667E-01    1.197862E+00    1.608670E+01
    3    2.711667E-01    1.197862E+00    2.798293E+00
    4    2.711667E-01    1.197862E+00    4.756301E-01
    1    2.713333E-01    1.198920E+00    8.382525E+01
    2    2.713333E-01    1.198920E+00    1.625912E+01
    3    2.713333E-01    1.198920E+00    2.828286E+00
    4    2.713333E-01    1.198920E+00    4.807279E-01
    1    2.715000E-01    1.199978E+00    8.471931E+01
    2    2.715000E-01    1.199978E+00    1.643254E+01
    3    2.715000E-01    1.199978E+00    2.858452E+00
    4    2.715000E-01    1.199978E+00    4.858553E-01
    1    2.716667E-01    1.201036E+00    8.561851E+01
    2    2.716667E-01    1.201036E+00    1.660695E+01
    3    2.716667E-01    1.201036E+00    2.888791E+00
    4    2.716667E-01    1.201036E+00    4.910121E-01
    1    2.718333E-01    1.202095E+00    8.652285E+01
    2    2.718333E-01    1.202095E+00    1.678236E+01
    3    2.718333E-01    1.202095E+00    2.919304E+00
    4    2.718333E-01    1.202095E+00    4.961984E-01
    1    2.720000E-01    1.203155E+00    8.743235E+01
    2    2.720000E-01    1.203155E+00    1.695877E+01
    3    2.720000E-01    1.203155E+00    2.949990E+00
    4    2.720000E-01    1.203155E+00    5.014142E-01
    1    2.721667E-01    1.204215E+00    8.834701E+01
    2    2.721667E-01    1.204215E+00    1.713618E+01
    3    2.721667E-01    1.204215E+00    2.980851E+00
    4    2.721667E-01    1.204215E+00    5.066597E-01
    1    2.723333E-01    1.205275E+00    8.926683E+01
    2    2.723333E-01    1.205275E+00    1.731460E+01
    3    2.723333E-01    1.205275E+00    3.011886E+00
    4    2.723333E-01    1.205275E+00    5.119347E-01
    1    2.725000E-01    1.206336E+00    9.019182E+01
    2    2.725000E-01    1.206336E+00    1.749401E+01
    3    2.725000E-01    1.206336E+00    3.043096E+00
    4    2.725000E-01    1.206336E+00    5.172395E-01
    1    2.726667E-01    1.207397E+00    9.112199E+01
    2    2.726667E-01    1.207397E+00    1.767443E+01
    3    2.726667E-01    1.207397E+00    3.074480E+00
    4    2.726667E-01    1.207397E+00    5.225739E-01
    1    2.728333E-01    1.208459E+00    9.205735E+01
    2    2.728333E-01    1.208459E+00    1.785586E+01
    3    2.728333E-01    1.208459E+00    3.106039E+00
    4    2.728333E-01    1.208459E+00    5.279380E-01
    1    2.730000E-01    1.209521E+00    9.299789E+01
    2    2.730000E-01    1.209521E+00    1.803829E+01
    3    2.730000E-01    1.209521E+00    3.137773E+00
    4    2.730000E-01    1.209521E+00    5.333319E-01
    1    2.731667E-01    1.210584E+00    9.394363E+01
    2    2.731667E-01    1.210584E+00    1.822173E+01
    3    2.731667E-01    1.210584E+00    3.169683E+00
    4    2.731667E-01    1.210584E+00    5.387557E-01
    1    2.733333E-01    1.211647E+00    9.489458E+01
    2    2.733333E-01    1.211647E+00    1.840618E+01
    3    2.733333E-01    1.211647E+00    3.201768E+00
    4    2.733333E-01    1.211647E+00    5.442092E-01
    1    2.735000E-01    1.212710E+00    9.585073E+01
    2    2.735000E-01    1.212710E+00    1.859164E+01
    3    2.735000E-01    1.212710E+00    3.234029E+00
    4    2.735000E-01    1.212710E+00    5.496926E-01
    1    2.736667E-01    1.213774E+00    9.681210E+01
    2    2.736667E-01    1.213774E+00    1.877811E+01
    3    2.736667E-01    1.213774E+00    3.266466E+00
    4    2.736667E-01    1.213774E+00    5.552060E-01
    1    2.738333E-01    1.214839E+00    9.777869E+01
    2    2.738333E-01    1.214839E+00    1.896560E+01
    3    2.738333E-01    1.214839E+00    3.299079E+00
    4    2.738333E-01    1.214839E+00    5.607493E-01
    1    2.740000E-01    1.215904E+00    9.875051E+01
    2    2.740000E-01    1.215904E+00    1.915409E+01
    3    2.740000E-01    1.215904E+00    3.331868E+00
    4    2.740000E-01    1.215904E+00    5.663225E-01
    1    2.741667E-01    1.216969E+00    9.972757E+01
    2    2.741667E-01    1.216969E+00    1.934361E+01
    3    2.741667E-01    1.216969E+00    3.364834E+00
    4    2.741667E-01    1.216969E+00    5.719258E-01
    1    2.743333E-01    1.218035E+00    1.007099E+02
    2    2.743333E-01    1.218035E+00    1.953414E+01
    3    2.743333E-01    1.218035E+00    3.397977E+00
    4    2.743333E-01    1.218035E+00    5.775592E-01
    1    2.745000E-01    1.219102E+00    1.016974E+02
    2    2.745000E-01    1.219102E+00    1.972569E+01
    3    2.745000E-01    1.219102E+00    3.431297E+00
    4    2.745000E-01    1.219102E+00    5.832226E-01
    1    2.746667E-01    1.220169E+00    1.026902E+02
    2    2.746667E-01    1.220169E+00    1.991825E+01
    3    2.746667E-01    1.220169E+00    3.464794E+00
    4    2.746667E-01    1.220169E+00    5.889162E-01
    1    2.748333E-01    1.221236E+00    1.036883E+02
    2    2.748333E-01    1.221236E+00    2.011184E+01
    3    2.748333E-01    1.221236E+00    3.498469E+00
    4    2.748333E-01    1.221236E+00    5.946399E-01
    1    2.750000E-01    1.222304E+00    1.046916E+02
    2    2.750000E-01    1.222304E+00    2.030645E+01
    3    2.750000E-01    1.222304E+00    3.532321E+00
    4    2.750000E-01    1.222304E+00    6.003939E-01
    1    2.751667E-01    1.223372E+00    1.057002E+02
    2    2.751667E-01    1.223372E+00    2.050208E+01
    3    2.751667E-01    1.223372E+00    3.566352E+00
    4    2.751667E-01    1.223372E+00    6.061780E-01
    1    2.753333E-01    1.224441E+00    1.067140E+02
    2    2.753333E-01    1.224441E+00    2.069874E+01
    3    2.753333E-01    1.224441E+00    3.600560E+00
    4    2.753333E-01    1.224441E+00    6.119925E-01
    1    2.755000E-01    1.225510E+00    1.077332E+02
    2    2.755000E-01    1.225510E+00    2.089642E+01
    3    2.755000E-01    1.225510E+00    3.634947E+00
    4    2.755000E-01    1.225510E+00    6.178372E-01
    1    2.756667E-01    1.226580E+00    1.087577E+02
    2    2.756667E-01    1.226580E+00    2.109512E+01
    3    2.756667E-01    1.226580E+00    3.669512E+00
    4    2.756667E-01    1.226580E+00    6.237123E-01
    1    2.758333E-01    1.227650E+00    1.097874E+02
    2    2.758333E-01    1.227650E+00    2.129486E+01
    3    2.758333E-01    1.227650E+00    3.704256E+00
    4    2.758333E-01    1.227650E+00    6.296178E-01
    1    2.760000E-01    1.228720E+00    1.108225E+02
    2    2.760000E-01    1.228720E+00    2.149562E+01
    3    2.760000E-01    1.228720E+00    3.739179E+00
    4    2.760000E-01    1.228720E+00    6.355537E-01
    1    2.761667E-01    1.229791E+00    1.118628E+02
    2    2.761667E-01    1.229791E+00    2.169742E+01
    3    2.761667E-01    1.229791E+00    3.774281E+00
    4    2.761667E-01    1.229791E+00    6.415201E-01
    1    2.763333E-01    1.230863E+00    1.129085E+02
    2    2.763333E-01    1.230863E+00    2.190024E+01
    3    2.763333E-01    1.230863E+00    3.809562E+00
    4    2.763333E-01    1.230863E+00    6.475169E-01
    1    2.765000E-01    1.231935E+00    1.139595E+02
    2    2.765000E-01    1.231935E+00    2.210410E+01
    3    2.765000E-01    1.231935E+00    3.845023E+00
    4    2.765000E-01    1.231935E+00    6.535443E-01
    1    2.766667E-01    1.233007E+00    1.150158E+02
    2    2.766667E-01    1.233007E+00    2.230899E+01
    3    2.766667E-01    1.233007E+00    3.880664E+00
    4    2.766667E-01    1.233007E+00    6.596022E-01
    1    2.768333E-01    1.234080E+00    1.160775E+02
    2    2.768333E-01    1.234080E+00    2.251492E+01
    3    2.768333E-01    1.234080E+00    3.916485E+00
    4    2.768333E-01    1.234080E+00    6.656908E-01
    1    2.770000E-01    1.235154E+00    1.171445E+02
    2    2.770000E-01    1.235154E+00    2.272188E+01
    3    2.770000E-01    1.235154E+00    3.952486E+00
    4    2.770000E-01    1.235154E+00    6.718100E-01
    1    2.771667E-01    1.236228E+00    1.182169E+02
    2    2.771667E-01    1.236228E+00    2.292988E+01
    3    2.771667E-01    1.236228E+00    3.988668E+00
    4    2.771667E-01    1.236228E+00    6.779598E-01
    1    2.773333E-01    1.237302E+00    1.192946E+02
    2    2.773333E-01    1.237302E+00    2.313892E+01
    3    2.773333E-01    1.237302E+00    4.025031E+00
    4    2.773333E-01    1.237302E+00    6.841404E-01
    1    2.775000E-01    1.238377E+00    1.203777E+02
    2    2.775000E-01    1.238377E+00    2.334899E+01
    3    2.775000E-01    1.238377E+00    4.061574E+00
    4    2.775000E-01    1.238377E+00    6.903517E-01
    1    2.776667E-01    1.239452E+00    1.214661E+02
    2    2.776667E-01    1.239452E+00    2.356011E+01
    3    2.776667E-01    1.239452E+00    4.098298E+00
    4    2.776667E-01    1.239452E+00    6.965938E-01
    1    2.778333E-01    1.240528E+00    1.225599E+02
    2    2.778333E-01    1.240528E+00    2.377227E+01
    3    2.778333E-01    1.240528E+00    4.135204E+00
    4    2.778333E-01    1.240528E+00    7.028667E-01
    1    2.780000E-01    1.241604E+00    1.236591E+02
    2    2.780000E-01    1.241604E+00    2.398548E+01
    3    2.780000E-01    1.241604E+00    4.172291E+00
    4    2.780000E-01    1.241604E+00    7.091705E-01
    1    2.781667E-01    1.242681E+00    1.247637E+02
    2    2.781667E-01    1.242681E+00    2.419973E+01
    3    2.781667E-01    1.242681E+00    4.209560E+00
    4    2.781667E-01    1.242681E+00    7.155051E-01
    1    2.783333E-01    1.243758E+00    1.258737E+02
    2    2.783333E-01    1.243758E+00    2.441503E+01
    3    2.783333E-01    1.243758E+00    4.247011E+00
    4    2.783333E-01    1.243758E+00    7.218707E-01
    1    2.785000E-01    1.244835E+00    1.269891E+02
    2    2.785000E-01    1.244835E+00    2.463137E+01
    3    2.785000E-01    1.244835E+00    4.284644E+00
    4    2.785000E-01    1.244835E+00    7.282673E-01
    1    2.786667E-01    1.245913E+00    1.281098E+02
    2    2.786667E-01    1.245913E+00    2.484876E+01
    3    2.786667E-01    1.245913E+00    4.322460E+00
    4    2.786667E-01    1.245913E+00    7.346949E-01
    1    2.788333E-01    1.246992E+00    1.292360E+02
    2    2.788333E-01    1.246992E+00    2.506721E+01
    3    2.788333E-01    1.246992E+00    4.360458E+00
    4    2.788333E-01    1.246992E+00    7.411535E-01
    1    2.790000E-01    1.248071E+00    1.303677E+02
    2    2.790000E-01    1.248071E+00    2.528670E+01
    3    2.790000E-01    1.248071E+00    4.398639E+00
    4    2.790000E-01    1.248071E+00    7.476432E-01
    1    2.791667E-01    1.249150E+00    1.315047E+02
    2    2.791667E-01    1.249150E+00    2.550725E+01
    3    2.791667E-01    1.249150E+00    4.437003E+00
    4    2.791667E-01    1.249150E+00    7.541640E-01
    1    2.793333E-01    1.250230E+00    1.326472E+02
    2    2.793333E-01    1.250230E+00    2.572884E+01
    3    2.793333E-01    1.250230E+00    4.475550E+00
    4    2.793333E-01    1.250230E+00    7.607159E-01
    1    2.795000E-01    1.251311E+00    1.337951E+02
    2    2.795000E-01    1.251311E+00    2.595150E+01
    3    2.795000E-01    1.251311E+00    4.514281E+00
    4    2.795000E-01    1.251311E+00    7.672991E-01
    1    2.796667E-01    1.252392E+00    1.349484E+02
    2    2.796667E-01    1.252392E+00    2.617521E+01
    3    2.796667E-01    1.252392E+00    4.553196E+00
    4    2.796667E-01    1.252392E+00    7.739134E-01
    1    2.798333E-01    1.253473E+00    1.361073E+02
    2    2.798333E-01    1.253473E+00    2.639998E+01
    3    2.798333E-01    1.253473E+00    4.592294E+00
    4    2.798333E-01    1.253473E+00    7.805590E-01
    1    2.800000E-01    1.254555E+00    1.372715E+02
    2    2.800000E-01    1.254555E+00    2.662580E+01
    3    2.800000E-01    1.254555E+00    4.631577E+00
    4    2.800000E-01    1.254555E+00    7.872359E-01
    1    2.801667E-01    1.255637E+00    1.384412E+02
    2    2.801667E-01    1.255637E+00    2.685269E+01
    3    2.801667E-01    1.255637E+00    4.671044E+00
